907,547,13,448.94,0
550,7,16,371.99,0
230,377,3,52.62,0
577,323,41,1262.19,0
311,88,12,491.52,0
453,801,8,719.49,0
225,190,47,2065.03,0
736,394,30,2648.65,0
243,347,9,728.36,0
317,177,6,527.38,0
895,530,5,437.86,0
99,685,5,389.06,0
415,534,19,927.80,0
115,541,41,2599.37,0
7,446,39,2818.84,0
998,245,15,1476.26,0
573,148,48,1095.05,0
877,653,21,1262.53,0
605,126,36,483.55,0
693,403,21,187.18,0
562,404,16,821.60,0
276,583,24,97.09,0
303,160,21,506.21,0
86,157,33,3165.70,0
184,145,38,271.55,0
212,936,39,2951.91,0
576,900,33,351.23,0
972,993,2,171.18,0
617,741,46,2538.68,0
751,905,12,378.55,0
257,587,13,341.27,0
647,611,15,1314.86,0
940,243,3,248.82,0
824,917,1,15.48,0
882,215,29,1709.13,0
113,265,49,2711.49,0
796,410,21,993.92,0
528,666,7,416.45,0
858,677,6,382.42,0
838,214,17,1131.48,0
64,595,40,775.41,0
627,271,33,924.09,0
363,698,37,1478.84,0
83,668,50,2600.69,0
483,297,20,1823.61,0
954,593,43,446.95,0
567,980,35,2004.08,0
981,257,40,915.00,0
629,217,17,823.41,0
870,910,19,967.44,0
719,902,18,993.58,0
718,985,41,3974.11,0
636,224,5,333.47,0
106,494,49,473.01,0
926,397,32,2987.77,0
959,993,1,85.59,0
168,844,13,795.79,0
263,932,37,2894.72,0
365,483,6,463.25,0
816,811,30,420.72,0
621,511,4,165.88,0
165,642,20,931.97,0
213,492,30,2000.64,0
866,357,8,602.49,0
882,770,38,1776.04,0
263,548,27,53.79,0
967,858,4,51.14,0
413,808,18,521.51,0
430,872,33,2984.41,0
806,48,24,114.99,0
517,688,34,3325.68,0
845,485,28,1540.94,0
388,909,8,53.56,0
896,373,2,123.39,0
953,115,17,709.24,0
777,722,2,91.26,0
369,436,7,650.47,0
968,511,8,331.75,0
783,876,28,748.26,0
842,128,47,398.46,0
457,498,50,601.47,0
653,83,16,242.36,0
665,482,9,41.82,0
351,184,31,2423.03,0
251,853,26,2448.86,0
340,42,37,3227.94,0
613,87,22,883.59,0
76,176,22,688.63,0
670,77,48,452.75,0
610,141,8,188.17,0
526,832,12,140.16,0
328,487,23,1880.41,0
511,168,31,2101.59,0
653,324,16,661.37,0
363,143,49,1561.69,0
395,978,41,3203.11,0
200,928,48,3378.19,0
542,409,14,148.53,0
191,43,22,780.76,0
305,317,39,723.54,0
546,430,12,454.33,0
571,361,13,571.83,0
599,618,14,650.70,0
976,573,18,1703.45,0
544,532,38,766.37,0
258,893,29,2769.56,0
267,731,36,546.56,0
458,65,50,1469.66,0
400,637,28,1943.37,0
422,491,23,1351.14,0
273,315,31,3087.07,0
99,192,24,1759.89,0
727,54,24,1138.62,0
757,998,18,1378.21,0
146,240,8,771.32,0
497,435,38,2064.35,0
687,592,49,4528.47,0
41,697,5,15.45,0
126,380,42,4102.90,0
844,486,47,1600.98,0
269,212,22,1310.22,0
482,830,41,3345.21,0
883,360,46,2375.14,0
22,969,37,43.30,0
8,584,11,908.19,0
386,838,25,243.42,0
604,811,42,589.01,0
323,457,25,1899.63,0
366,710,29,2356.12,0
646,135,13,837.72,0
962,978,15,1171.87,0
926,173,14,77.49,0
429,328,21,947.54,0
403,127,6,446.54,0
501,194,47,4699.39,0
809,34,7,580.02,0
684,218,14,1142.60,0
507,784,35,3295.74,0
566,184,39,3048.32,0
365,313,40,3063.47,0
163,581,40,3144.08,0
442,432,44,368.69,0
963,724,12,488.00,0
912,106,7,370.94,0
91,728,28,1650.46,0
709,262,30,450.27,0
2,11,14,1305.86,0
10,38,9,876.59,0
442,560,29,2431.52,0
292,209,44,3571.73,0
951,616,32,2254.93,0
665,977,1,98.41,0
705,121,35,2631.35,0
590,969,32,37.45,0
8,568,10,861.05,0
209,810,34,37.43,0
575,982,48,4745.54,0
180,366,39,2180.27,0
856,322,18,979.93,0
800,843,46,4433.97,0
307,890,19,1456.02,0
651,88,18,737.28,0
853,937,27,2539.38,0
746,160,28,674.95,0
669,319,11,42.12,0
765,161,41,2297.91,0
343,621,24,566.11,0
602,999,6,148.86,0
376,432,38,318.41,0
947,338,16,511.80,0
144,552,18,477.91,0
90,975,40,1071.61,0
430,246,26,1134.93,0
754,483,15,1158.11,0
866,70,37,1520.19,0
706,922,36,3142.37,0
495,50,29,1914.87,0
910,24,39,1294.06,0
647,115,38,1585.36,0
8,693,4,145.08,0
415,931,42,3904.43,0
85,881,7,280.21,0
424,611,34,2980.35,0
183,468,21,2020.84,0
190,196,37,660.87,0
919,385,39,925.87,0
647,907,50,4071.60,0
109,561,37,2845.39,0
3,266,43,3429.07,0
767,756,6,578.94,0
771,52,24,1404.09,0
38,212,39,2322.66,0
136,353,1,58.36,0
901,24,34,1128.15,0
199,337,14,770.71,0
195,806,18,866.47,0
967,937,20,1881.02,0
193,497,50,3718.82,0
644,602,34,2488.88,0
566,626,14,591.04,0
864,544,35,846.88,0
119,60,41,2931.52,0
375,178,4,148.46,0
451,801,30,2698.09,0
75,448,10,464.35,0
334,69,28,1856.70,0
336,562,33,1112.73,0
231,268,7,398.95,0
409,182,3,158.54,0
914,524,35,3070.67,0
293,680,24,1788.52,0
943,537,26,452.84,0
488,303,15,468.63,0
382,395,1,95.41,0
818,849,40,1743.60,0
965,883,39,559.36,0
672,481,21,345.59,0
914,817,32,771.40,0
455,533,38,547.24,0
316,21,6,33.55,0
791,195,24,1388.42,0
399,265,48,2656.15,0
198,914,16,1185.13,0
506,829,48,2836.28,0
754,11,47,4383.95,0
6,353,23,1342.35,0
270,529,25,1729.42,0
644,960,37,1734.09,0
183,178,46,1707.32,0
512,920,16,808.00,0
124,725,30,453.59,0
271,867,14,1270.58,0
532,3,2,99.09,0
492,88,13,532.48,0
9,130,13,314.79,0
778,635,1,51.30,0
755,382,18,30.38,0
990,467,38,2463.78,0
685,578,22,533.59,0
234,887,48,2598.48,0
424,793,29,1906.17,0
867,981,41,566.60,0
263,639,29,549.94,0
969,570,37,2371.97,0
987,869,17,54.90,0
787,606,29,1245.09,0
492,993,2,171.18,0
193,820,15,50.78,0
595,673,41,1879.93,0
70,922,45,3927.96,0
854,738,38,1267.01,0
763,350,28,1382.45,0
480,390,32,2006.73,0
845,212,5,297.78,0
549,693,3,108.81,0
360,78,37,3187.33,0
560,49,25,27.52,0
166,404,16,821.60,0
718,401,35,1540.17,0
419,509,39,3792.39,0
920,682,12,806.14,0
484,317,24,445.26,0
805,576,23,1954.37,0
993,44,20,851.57,0
567,311,29,1816.25,0
14,287,10,960.02,0
807,90,35,1348.25,0
746,366,32,1788.94,0
820,735,4,146.82,0
677,909,42,281.19,0
304,663,25,1647.58,0
98,509,26,2528.26,0
863,638,17,1668.01,0
307,875,22,36.31,0
992,688,44,4303.82,0
285,280,37,3272.27,0
956,839,33,2796.92,0
389,368,43,3384.97,0
769,248,23,1414.49,0
677,730,11,615.98,0
601,445,32,185.52,0
270,532,49,988.22,0
817,725,22,332.63,0
849,265,44,2434.81,0
483,983,18,531.64,0
488,819,48,1788.03,0
489,623,9,842.02,0
179,117,47,2705.57,0
683,73,6,553.79,0
66,400,29,372.22,0
368,501,27,2206.27,0
883,664,37,388.68,0
197,605,49,3404.27,0
630,772,21,1261.76,0
493,530,40,3502.84,0
606,655,7,14.23,0
214,69,47,3116.61,0
906,690,40,2273.95,0
162,698,17,679.47,0
78,162,25,1463.86,0
911,208,21,1997.84,0
165,106,47,2490.62,0
547,129,35,724.26,0
797,803,32,1042.46,0
362,461,48,1782.11,0
816,214,13,865.25,0
972,572,45,1588.41,0
420,429,28,2739.35,0
202,762,4,26.85,0
382,211,10,206.19,0
341,197,46,2503.12,0
618,731,47,713.57,0
207,340,20,994.17,0
517,822,11,842.05,0
427,331,5,121.54,0
487,141,30,705.65,0
472,98,21,1412.88,0
102,637,32,2221.00,0
785,590,18,1046.35,0
61,376,32,2765.65,0
681,590,50,2906.53,0
386,49,3,3.30,0
488,802,35,435.45,0
996,205,37,3241.12,0
284,143,1,31.87,0
796,626,31,1308.72,0
13,523,16,618.30,0
289,943,18,821.95,0
367,325,1,63.06,0
965,766,45,3554.23,0
864,268,13,740.91,0
312,801,29,2608.15,0
615,993,26,2225.39,0
473,125,6,572.06,0
109,470,16,623.32,0
644,397,40,3734.71,0
8,638,20,1962.37,0
935,430,42,1590.16,0
998,352,41,3515.88,0
533,734,17,1130.48,0
192,824,45,1180.78,0
72,248,26,1598.99,0
72,773,30,615.99,0
427,676,3,14.90,0
138,944,14,273.66,0
977,794,18,659.08,0
483,243,37,3068.74,0
811,599,3,103.46,0
772,429,26,2543.68,0
196,699,8,571.00,0
269,356,3,86.65,0
810,643,10,867.69,0
403,647,4,225.32,0
256,214,47,3128.22,0
765,858,50,639.26,0
72,128,3,25.43,0
901,599,34,1172.51,0
811,442,23,864.67,0
648,310,24,837.89,0
966,325,34,2144.09,0
571,185,23,427.96,0
666,652,34,1931.88,0
799,703,32,1868.11,0
513,345,29,245.91,0
963,5,2,25.36,0
25,850,48,176.71,0
871,412,27,602.80,0
461,771,13,1041.83,0
43,329,9,348.15,0
2,45,13,439.51,0
338,932,6,469.41,0
267,325,49,3090.01,0
627,42,48,4187.60,0
563,294,39,2069.20,0
996,990,43,520.36,0
499,181,33,3141.95,0
263,25,12,428.21,0
659,852,28,1589.83,0
877,892,41,3246.40,0
783,102,13,1044.38,0
640,832,2,23.36,0
992,765,21,75.01,0
93,580,16,1511.71,0
84,519,21,1134.90,0
315,195,3,173.55,0
951,318,12,497.63,0
535,179,27,117.22,0
232,861,9,310.24,0
485,909,45,301.28,0
471,618,33,1533.79,0
1,109,20,156.48,0
450,580,45,4251.69,0
238,600,21,1259.62,0
152,97,42,2560.61,0
855,689,17,74.11,0
942,350,16,789.97,0
800,670,11,911.08,0
379,27,30,469.80,0
620,356,30,866.49,0
36,481,32,526.61,0
941,621,40,943.52,0
400,73,50,4614.93,0
263,376,10,864.27,0
68,168,43,2915.11,0
88,143,50,1593.56,0
295,846,26,1032.00,0
959,572,19,670.66,0
846,801,31,2788.03,0
321,9,41,3967.28,0
281,191,12,41.15,0
106,609,5,259.25,0
663,936,37,2800.53,0
982,393,15,1473.64,0
281,230,6,288.08,0
523,944,34,664.61,0
804,653,46,2765.55,0
493,364,33,2605.80,0
87,174,40,3836.21,0
81,704,17,200.57,0
457,163,5,65.34,0
455,488,43,802.12,0
726,915,44,4296.71,0
793,507,9,837.48,0
545,428,21,1948.78,0
609,447,1,12.42,0
564,892,27,2137.87,0
215,319,47,179.95,0
150,166,39,725.09,0
644,300,7,196.65,0
601,108,13,330.95,0
793,173,41,226.95,0
438,60,9,643.50,0
286,245,5,492.09,0
505,461,25,928.18,0
709,507,8,744.43,0
136,149,12,871.54,0
318,694,45,3905.93,0
921,909,12,80.34,0
659,166,49,911.01,0
100,819,14,521.51,0
813,329,47,1818.10,0
691,59,23,2076.77,0
906,958,26,1055.27,0
706,435,38,2064.35,0
883,94,34,1430.03,0
889,702,31,585.66,0
201,270,28,1036.63,0
251,84,22,1706.85,0
946,847,35,2683.84,0
96,624,44,1924.73,0
584,321,34,2258.60,0
107,539,38,2502.29,0
581,867,9,816.80,0
99,460,36,1449.15,0
386,908,22,1049.99,0
29,854,29,875.43,0
338,685,11,855.92,0
124,18,41,1857.53,0
610,491,11,646.20,0
76,65,41,1205.12,0
970,243,15,1244.08,0
229,505,9,85.54,0
615,319,36,137.83,0
134,841,32,265.91,0
75,826,9,633.49,0
636,705,44,2113.62,0
903,686,9,530.72,0
356,111,29,2238.51,0
669,98,32,2152.97,0
898,809,19,460.90,0
595,729,31,642.75,0
193,279,22,1534.12,0
188,699,6,428.25,0
788,754,7,263.19,0
474,631,25,2207.57,0
630,104,36,2055.06,0
731,383,2,4.43,0
605,316,10,393.43,0
884,843,4,385.56,0
814,303,7,218.69,0
902,165,4,261.10,0
478,507,13,1209.70,0
690,520,46,245.76,0
956,498,9,108.27,0
357,11,35,3264.64,0
106,671,26,654.11,0
651,753,18,391.28,0
41,937,35,3291.79,0
617,167,42,2623.87,0
506,194,3,299.96,0
421,424,4,50.77,0
363,913,15,1256.38,0
578,938,11,901.74,0
517,172,40,587.88,0
479,706,45,3081.05,0
226,32,7,327.38,0
286,508,31,2121.56,0
191,366,3,167.71,0
894,82,25,1275.67,0
628,432,28,234.62,0
547,303,1,31.24,0
63,230,47,2256.59,0
122,519,9,486.39,0
754,26,14,1149.19,0
230,764,46,480.03,0
787,54,41,1945.14,0
702,89,20,1981.67,0
304,749,40,1455.32,0
844,253,38,3665.76,0
667,390,47,2947.38,0
899,521,38,1902.13,0
46,146,8,401.00,0
691,559,47,1028.94,0
439,884,45,1041.71,0
145,759,42,3663.99,0
250,624,9,393.70,0
730,412,26,580.47,0
103,210,44,1696.20,0
494,79,49,4818.36,0
529,17,45,4327.08,0
958,973,41,1703.02,0
599,501,29,2369.70,0
237,886,46,1157.80,0
75,568,37,3185.89,0
513,936,48,3633.12,0
657,563,1,97.91,0
964,216,35,805.56,0
947,533,44,633.65,0
750,345,7,59.36,0
746,223,7,581.26,0
565,597,2,105.09,0
739,593,24,249.46,0
144,194,39,3899.49,0
506,643,4,347.08,0
218,771,40,3205.64,0
212,599,6,206.91,0
261,423,10,899.50,0
325,743,41,3591.29,0
814,440,40,1663.08,0
658,204,19,499.95,0
859,9,33,3193.18,0
904,61,8,87.00,0
412,633,15,627.96,0
639,100,8,317.32,0
738,992,43,2426.60,0
968,176,18,563.42,0
561,452,11,1025.53,0
827,742,13,1271.84,0
314,695,39,2331.48,0
229,344,24,2127.72,0
616,646,8,624.24,0
971,41,46,2412.65,0
28,734,21,1396.48,0
746,886,27,679.58,0
222,481,2,32.91,0
764,720,4,114.56,0
251,281,23,2152.15,0
226,532,39,786.54,0
777,875,16,26.40,0
993,291,19,574.38,0
411,73,13,1199.88,0
650,81,29,593.47,0
798,863,49,2875.90,0
366,849,38,1656.42,0
351,416,24,242.89,0
400,191,27,92.60,0
273,442,13,488.73,0
211,554,11,113.79,0
326,371,32,1306.24,0
402,900,49,521.52,0
767,739,38,594.12,0
170,895,1,60.53,0
14,681,40,1329.69,0
25,548,34,67.73,0
884,887,46,2490.21,0
982,398,15,178.90,0
475,870,46,4113.18,0
526,217,10,484.36,0
512,682,8,537.42,0
542,279,43,2998.50,0
330,818,13,1224.12,0
388,465,32,185.01,0
750,902,15,827.98,0
287,395,17,1622.04,0
917,479,13,782.69,0
721,381,13,1076.21,0
751,771,30,2404.23,0
968,580,3,283.45,0
541,288,43,3649.57,0
782,582,10,491.02,0
222,982,24,2372.77,0
858,654,15,496.10,0
608,298,38,2122.44,0
343,576,8,679.78,0
698,154,34,1530.28,0
332,957,38,1200.57,0
459,128,9,76.30,0
752,124,46,3048.72,0
60,142,38,538.89,0
276,536,45,4067.95,0
523,546,36,366.95,0
65,456,46,1144.23,0
10,616,47,3311.93,0
261,839,15,1271.33,0
381,539,34,2238.89,0
862,421,5,399.62,0
49,296,4,73.47,0
447,360,14,722.87,0
171,891,33,1572.04,0
940,157,42,4029.08,0
994,470,23,896.03,0
150,520,24,128.22,0
406,241,8,756.99,0
454,49,44,48.43,0
983,928,46,3237.43,0
137,788,14,388.85,0
895,589,35,374.85,0
257,563,23,2251.86,0
360,654,45,1488.31,0
284,121,5,375.91,0
493,649,35,141.60,0
901,97,8,487.73,0
847,480,22,1435.90,0
155,487,25,2043.92,0
639,461,22,816.80,0
87,147,35,3231.36,0
663,543,47,1449.10,0
731,140,37,240.50,0
97,315,28,2788.32,0
677,208,3,285.41,0
985,376,8,691.41,0
500,495,26,520.28,0
38,263,8,642.50,0
170,943,38,1735.23,0
396,266,32,2551.86,0
335,102,47,3775.85,0
672,87,31,1245.05,0
385,920,26,1313.00,0
433,424,11,139.61,0
152,546,9,91.74,0
179,926,48,2872.29,0
892,66,49,750.22,0
181,813,4,103.66,0
916,509,33,3208.94,0
222,273,30,1497.05,0
901,686,19,1120.41,0
539,848,9,135.22,0
225,556,6,413.95,0
541,702,30,566.77,0
90,373,8,493.55,0
525,117,15,863.48,0
806,821,46,1568.99,0
216,89,21,2080.75,0
843,209,6,487.05,0
631,503,50,4954.50,0
640,172,36,529.09,0
337,850,40,147.26,0
801,981,39,538.96,0
162,445,29,168.13,0
792,841,37,307.45,0
658,374,37,3482.98,0
768,429,11,1076.17,0
218,700,40,1697.81,0
580,905,47,1482.67,0
512,923,36,1808.96,0
505,1,3,20.35,0
447,534,13,634.81,0
481,865,48,4166.69,0
683,592,20,1848.35,0
265,407,37,1675.88,0
730,290,41,2690.64,0
36,913,38,3182.83,0
78,437,6,337.63,0
733,131,44,2117.05,0
242,529,37,2559.55,0
766,594,49,4070.93,0
732,435,47,2553.27,0
392,24,16,530.89,0
813,402,23,1856.94,0
146,359,6,507.79,0
694,821,21,716.28,0
645,571,28,2602.75,0
616,806,11,529.51,0
64,836,47,731.04,0
956,94,19,799.13,0
349,698,35,1398.90,0
413,91,32,83.77,0
509,301,41,3374.31,0
666,102,2,160.67,0
700,205,38,3328.72,0
466,337,47,2587.37,0
95,427,40,2080.18,0
129,546,44,448.50,0
559,901,9,590.07,0
687,669,42,1235.20,0
598,540,37,1521.20,0
133,59,28,2528.25,0
38,20,6,563.79,0
290,615,20,1279.73,0
156,397,2,186.74,0
636,27,36,563.76,0
143,958,20,811.74,0
613,567,31,343.84,0
548,56,9,511.96,0
218,12,50,2977.73,0
931,859,43,3077.50,0
446,104,31,1769.64,0
144,232,29,1726.91,0
868,304,33,3257.23,0
168,491,48,2819.77,0
248,225,22,561.71,0
677,150,12,80.70,0
513,224,41,2734.44,0
910,301,43,3538.91,0
447,484,42,1366.19,0
632,178,26,965.01,0
798,630,23,1860.99,0
37,470,15,584.37,0
907,965,17,38.47,0
823,636,2,156.44,0
263,690,12,682.19,0
905,154,17,765.14,0
642,111,27,2084.13,0
600,580,25,2362.05,0
937,793,21,1380.33,0
530,939,46,523.19,0
128,415,34,441.66,0
964,127,32,2381.54,0
408,223,29,2408.07,0
40,86,28,1813.21,0
133,977,17,1672.90,0
140,883,44,631.07,0
299,111,11,849.09,0
304,757,14,260.69,0
181,501,13,1062.28,0
556,866,49,3717.77,0
536,817,45,1084.78,0
894,165,35,2284.60,0
333,464,37,262.22,0
7,613,32,1340.70,0
892,279,44,3068.23,0
908,826,35,2463.56,0
844,981,4,55.28,0
642,441,11,68.78,0
610,964,9,753.14,0
234,802,15,186.62,0
782,467,1,64.84,0
362,225,5,127.66,0
580,7,24,557.99,0
806,457,20,1519.70,0
199,693,36,1305.74,0
121,30,18,1117.64,0
92,168,11,745.73,0
731,956,46,701.25,0
178,336,12,993.96,0
716,675,31,1563.07,0
62,741,21,1158.96,0
445,534,4,195.33,0
929,599,41,1413.91,0
133,890,41,3141.95,0
459,179,4,17.37,0
562,31,8,792.56,0
506,483,3,231.62,0
216,855,7,600.57,0
934,135,22,1417.68,0
861,65,19,558.47,0
470,655,8,16.26,0
402,341,28,1812.48,0
960,974,41,847.80,0
91,345,47,398.55,0
589,285,47,253.91,0
466,713,1,2.30,0
717,190,49,2152.91,0
694,637,42,2915.06,0
813,555,10,556.97,0
496,59,15,1354.42,0
678,200,41,310.83,0
82,848,1,15.02,0
836,854,37,1116.92,0
802,568,27,2324.84,0
325,110,27,1758.48,0
681,771,25,2003.53,0
73,903,49,361.20,0
701,682,4,268.71,0
974,780,49,2593.93,0
333,810,39,42.93,0
972,615,41,2623.45,0
641,508,15,1026.56,0
902,981,24,331.67,0
587,442,41,1541.36,0
233,617,26,1607.83,0
241,287,31,2976.07,0
765,829,1,59.09,0
568,591,20,310.83,0
766,677,12,764.85,0
272,540,14,575.59,0
129,346,12,444.53,0
553,789,21,928.65,0
146,817,8,192.85,0
483,983,39,1151.89,0
291,528,3,156.28,0
622,311,9,563.67,0
819,864,14,521.96,0
590,142,27,382.90,0
585,894,31,923.47,0
124,18,50,2265.29,0
48,163,8,104.55,0
684,399,8,199.56,0
424,43,47,1667.98,0
885,647,43,2422.14,0
482,255,21,1400.22,0
495,656,7,381.96,0
794,862,4,383.48,0
736,688,40,3912.56,0
486,21,28,156.55,0
717,481,1,16.46,0
966,542,42,2853.05,0
258,78,45,3876.48,0
603,980,13,744.37,0
915,739,40,625.39,0
112,564,10,216.21,0
176,994,40,75.79,0
605,39,27,196.01,0
840,908,35,1670.44,0
573,246,39,1702.40,0
150,721,37,687.56,0
37,370,38,3470.08,0
820,874,39,2886.61,0
950,405,24,1762.62,0
431,370,31,2830.86,0
667,809,27,654.96,0
179,890,31,2375.62,0
506,775,13,1019.78,0
707,94,27,1135.61,0
2,91,21,54.97,0
891,929,23,520.64,0
354,603,3,218.62,0
435,594,5,415.40,0
121,254,11,916.73,0
660,379,19,234.92,0
231,661,15,645.26,0
387,53,48,109.91,0
674,264,39,2579.47,0
608,644,35,2466.50,0
609,932,42,3285.89,0
144,399,40,997.80,0
320,386,3,247.58,0
201,4,30,2861.28,0
277,703,8,467.03,0
48,608,10,33.03,0
138,165,5,326.37,0
742,651,17,975.59,0
349,895,7,423.68,0
758,212,48,2858.66,0
536,371,39,1591.99,0
476,804,4,83.95,0
569,19,26,1734.50,0
188,302,28,847.41,0
845,688,49,4792.89,0
409,37,29,231.65,0
530,80,44,3142.12,0
267,242,41,612.81,0
305,850,11,40.50,0
211,765,15,53.58,0
797,12,1,59.55,0
342,802,28,348.36,0
254,21,35,195.69,0
109,589,46,492.67,0
619,493,17,1690.87,0
991,602,48,3513.71,0
443,844,13,795.79,0
467,26,47,3857.98,0
631,689,10,43.60,0
731,230,36,1728.45,0
80,117,26,1496.70,0
202,70,10,410.86,0
442,354,17,1138.20,0
320,145,15,107.19,0
697,385,49,1163.28,0
329,106,7,370.94,0
458,766,1,78.98,0
953,269,6,499.34,0
944,213,12,260.31,0
645,864,47,1752.29,0
95,969,12,14.04,0
916,299,29,1496.86,0
514,738,41,1367.03,0
421,762,35,234.95,0
365,386,9,742.74,0
853,671,30,754.74,0
299,881,19,760.58,0
275,956,45,686.00,0
273,927,35,392.85,0
519,9,40,3870.52,0
810,288,8,678.99,0
994,61,2,21.75,0
808,117,11,633.22,0
30,519,47,2540.01,0
904,151,24,73.22,0
784,361,21,923.73,0
599,367,28,1998.09,0
530,669,44,1294.02,0
342,572,43,1517.81,0
782,997,24,463.79,0
248,629,33,63.11,0
100,959,30,929.00,0
855,833,26,2004.77,0
626,557,28,2493.33,0
376,464,41,290.56,0
87,966,47,3968.07,0
707,419,48,2032.04,0
120,599,15,517.29,0
505,693,35,1269.47,0
773,940,1,56.35,0
596,968,21,321.93,0
827,851,17,476.95,0
236,232,5,297.74,0
507,497,38,2826.30,0
680,780,28,1482.25,0
620,204,46,1210.40,0
952,410,14,662.61,0
161,836,45,699.93,0
560,558,32,2129.38,0
948,712,48,1537.11,0
250,606,19,815.75,0
941,360,30,1549.00,0
831,889,16,158.06,0
989,370,10,913.18,0
120,759,38,3315.04,0
789,721,17,315.90,0
648,915,26,2538.96,0
712,10,43,3757.01,0
634,600,23,1379.58,0
534,220,42,1066.48,0
438,952,30,604.84,0
546,340,9,447.38,0
401,146,20,1002.51,0
958,67,23,1380.95,0
366,297,36,3282.50,0
27,205,40,3503.91,0
796,565,22,730.26,0
769,65,29,852.40,0
894,895,21,1271.03,0
561,107,23,2040.63,0
621,866,10,758.73,0
215,785,7,37.72,0
814,69,2,132.62,0
389,543,27,832.46,0
210,542,16,1086.88,0
376,712,19,608.44,0
830,38,9,876.59,0
496,919,48,4760.05,0
480,333,27,106.23,0
480,738,27,900.24,0
205,5,50,633.94,0
888,79,47,4621.70,0
775,105,40,1508.39,0
471,318,28,1161.15,0
6,27,1,15.66,0
93,225,7,178.72,0
73,492,44,2934.27,0
465,875,18,29.71,0
439,124,14,927.87,0
241,521,28,1401.57,0
687,838,26,253.16,0
112,343,42,1073.74,0
90,73,41,3784.24,0
585,872,3,271.31,0
509,835,46,4259.65,0
968,422,18,699.68,0
960,828,8,640.96,0
248,553,3,220.53,0
896,532,12,242.01,0
159,41,5,262.24,0
943,993,35,2995.71,0
188,374,4,376.54,0
815,409,39,413.76,0
419,879,7,658.72,0
58,786,37,1419.00,0
520,466,35,2766.24,0
210,43,36,1277.60,0
117,258,31,1247.50,0
613,368,37,2912.65,0
634,299,23,1187.17,0
